id,slug,name,metacritic,released,tba,updated,website,rating,rating_top,playtime,achievements_count,ratings_count,suggestions_count,game_series_count,reviews_count,platforms,developers,genres,publishers,esrb_rating,added_status_yet,added_status_owned,added_status_beaten,added_status_toplay,added_status_dropped,added_status_playing
100649,growbotics,GROWBOTICS,,11/14/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,18,0,0,PC||macOS||Linux||Android,shallow_depths,,,,0,0,0,0,0,0
10065,cities-skylines,Cities: Skylines,85,3/10/2015,FALSE,9/17/2019 3:12,http://www.citiesskylines.com/,4.15,4,8,215,951,479,0,956,Linux||macOS||PC||Nintendo Switch||Xbox One||PlayStation 4,Colossal Order,Strategy||Simulation,Paradox Interactive,Everyone,220,3907,300,79,403,196
100650,abyssal-zone-classic,Abyssal Zone Classic,,7/27/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,46,0,0,PC||macOS,Led,Puzzle,,,0,0,0,0,0,0
100651,forever-lost-in-the-never-ending-museum-of-still-l,Forever Lost In The Never Ending Museum Of Still Life,,1/12/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,108,0,0,Web,Julien LallevÃ©,Adventure,,,0,0,0,0,0,0
100652,mordley-greg-pi,Mordley Greg P.I.,,5/17/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,184,0,0,PC,skeleteen,Action,,,0,0,0,0,0,0
100653,delete-after-reading,Delete After Reading,,8/11/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,80,0,0,Web,AndroidLabs||Bobgar||frothy,Puzzle,,,0,0,0,0,0,0
100654,secrets-agent,Secrets Agent,,8/9/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,17,0,0,Web,Marina Kittaka,Adventure,,,0,0,0,0,0,0
100655,spellspun,Spellspun,,3/17/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,147,0,0,PC,SageGoneRogue,RPG,,,0,0,0,0,0,0
100657,when-i-was-a-bubble-i-could-talk-with-the-trees,When I was a bubble I could talk with the trees,,12/25/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,8,0,0,Web,LostTrainDude,Adventure,,,0,0,0,0,0,0
100658,goodbye-in-summer-rough-demo,Goodbye In Summer /Rough Demo/,,8/14/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,43,0,0,PC,Tape & Cardboard Productions,Adventure,,,0,0,0,0,0,0
100659,airship-escape,Airship Escape,,5/7/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,33,0,0,PC,Josh The Scrub,Puzzle,,,0,0,0,0,0,0
10066,porno-studio-tycoon,Porno Studio Tycoon,,10/21/2016,FALSE,9/17/2019 13:01,http://porno-studio-tycoon.com,2.86,3,3,52,7,344,0,7,PC,Zitrix Megalomedia,Simulation||Indie,Zitrix Megalomedia,,3,76,2,5,3,0
100660,abominable-kaiqing,Abominable (kaiqing),,8/27/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,58,0,0,,kaiqing,,,,0,0,0,0,0,0
100661,elsie,Elsie,,8/22/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,330,0,0,PC,KnightShift,Platformer,,,0,0,0,0,0,0
100662,bonefighters,Bonefighters,,6/4/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,53,0,0,PC||Linux,TICUnivali2017,Action,,,0,0,0,0,0,0
100663,guns-camera-action,"Guns, Camera, Action!",,11/29/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,231,0,0,PC,Velociradish||ginmanson||JacksonIsWong||GameKiwi,Action||Fighting,,,0,0,0,0,0,0
100664,safe-space,Safe Space,,12/13/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,31,0,0,PC,MrAmlice,Action,,,0,0,0,0,0,0
100665,sawblade-simulator-2014,Sawblade Simulator 2014,,7/14/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,24,0,0,PC,Translocator,Action||Strategy||Fighting,,,0,0,0,0,0,0
100666,from-afar,From Afar,,10/26/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,225,0,0,PC,Chamaleeon Ent.,Educational||Puzzle,,,0,0,0,0,0,0
100667,threat-itch,THREAT (itch),,11/16/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,74,0,0,PC,Bludgeonedart,Shooter,,,0,0,0,0,0,0
100668,requiem-conundrum,Requiem Conundrum,,6/24/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,40,0,0,Web,RiKeGF,,,,0,0,0,0,0,0
100669,firefish,Firefish,,6/17/2015,FALSE,8/28/2019 23:25,,0,0,0,0,0,83,0,0,PC||Web,Tim Ned Atton,Strategy,,,0,0,0,0,0,0
10067,nomad,Nomad,,6/26/2015,FALSE,12/11/2020 3:20,http://playnomad.net/,2,3,1,28,8,320,0,8,PC,Diminished Studios||NOMADIC games||Pixel Games UK,Action||Adventure||Casual||Indie,Pixel Games UK||Diminished Studios||NOMADIC games,,2,234,1,1,2,0
100670,castle-baloneybeard,Castle Baloneybeard,,10/10/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,95,0,0,PC||Linux,Tybobobo,Puzzle,,,0,0,0,0,0,0
100671,modular-utility-drone-and-platform,Modular Utility Drone And Platform,,10/5/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,73,0,0,Web,Colonthree Enterprises,Simulation,,,0,0,0,0,0,0
100672,tick-tock-isle-itch,Tick Tock Isle (itch),,8/18/2015,FALSE,8/28/2019 23:25,,0,0,0,0,0,246,0,0,PC,Squiddershins,Puzzle,,,0,0,0,0,0,0
100673,gunman-tales-itch,Gunman Tales (itch),,8/10/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,297,0,0,PC,FobTi interactive,Action||Adventure||RPG,,,0,0,0,0,0,0
100674,a-place-to-wander,A Place to Wander,,11/9/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,163,0,0,macOS||Linux||PC,Luke O'Connor,Adventure,,,0,0,0,0,0,0
100675,our-adventure-time,Our Adventure Time,,4/18/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,120,0,0,Web,"Estúdio Vaca Roxa||didigameboy||mauriciomunky||Trackless||ManiPCB||Derek.Souza||Gabe_Fern||Heavy sheep games||Raphael ""redemptor""||mmbelkiman||Filiperama",Action,,,0,0,0,0,0,0
100677,diviner,d∙i∙v∙i∙n∙e∙r,,1/31/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,14,0,0,PC,videodante,,,,0,0,0,0,0,0
100678,radical-rockits,Radical Rockits,,1/14/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,132,0,0,PC||macOS,RageSquid,Simulation,,,0,0,0,0,0,0
100679,glun,GLUN,,7/17/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,40,0,0,PC,goodwargames,Platformer,,,0,0,0,0,0,0
10068,aaero,Aaero,,4/11/2017,FALSE,9/17/2019 5:13,http://www.madfellowsgames.com/,3.07,4,3,338,30,484,0,30,PC||Xbox One||PlayStation 4,Reverb Publishing||Mad Fellows,Action||Indie,Reverb Triple XP,,50,529,11,2,9,2
100680,rainbow-drop,Rainbow Drop,,8/13/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,29,0,0,PC||Android,Cactuar18,Puzzle,,,0,0,0,0,0,0
100681,stuntman-stuart-itch,Stuntman Stuart (itch),,7/15/2015,FALSE,8/28/2019 23:25,,0,0,0,0,0,105,0,0,PC,PIXEL/SPLIT,Action,,,0,0,0,0,0,0
100683,switchbot,SwitchBot,,8/25/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,25,0,0,PC,LuNiney,Platformer,,,0,0,0,0,0,0
100684,the-nightmare-room,The Nightmare Room,,12/13/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,78,0,0,PC||macOS||Linux,Sekamelica,Platformer,,,0,0,0,0,0,0
100685,airborne-glitch-rot,AIRBORNE GLITCH ROT,,11/4/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,40,0,0,Web,wednesday scones,Action,,,0,0,0,0,0,0
100686,blast-plan,Blast Plan,,8/16/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,55,0,0,PC,Dotch™,Shooter,,,0,0,0,0,0,0
100687,the-elementalist-itch,The Elementalist (itch),,2/23/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,75,0,0,PC,Morgan Brown,Action,,,0,0,0,0,0,0
100688,stifled-itch,Stifled (itch),,7/4/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,140,0,0,PC||macOS,Gattai Games,Adventure,,,0,0,0,0,0,0
100689,soul-collector,Soul Collector,,5/27/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,34,0,0,Web,Mateo,Action,,,0,0,0,0,0,0
10069,mount-blade-ii-bannerlord,Mount & Blade II: Bannerlord,,3/29/2020,FALSE,10/5/2020 2:16,https://www.taleworlds.com/,4.06,5,17,0,73,397,3,78,PC,TaleWorlds Entertainment,Action||RPG||Strategy||Simulation,TaleWorlds Entertainment,,48,486,14,156,24,37
100690,drts-game,DRTS Game,,3/13/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,76,0,0,Web,distilledgames,Strategy,,,0,0,0,0,0,0
100691,moe,Móe,,3/28/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,8,0,0,Web,Sarah Gould,Platformer,,,0,0,0,0,0,0
100692,kitsuni,Kitsuni,,11/9/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,54,0,0,Web,Second Dimension Games,Adventure,,,0,0,0,0,0,0
100693,a-flower-from-hermes,A Flower from Hermes,,3/27/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,83,0,0,PC||macOS||Linux,3 Halves Games,RPG,,,0,0,0,0,0,0
100694,onewayup,OneWayUp,,3/27/2015,FALSE,8/28/2019 23:25,,0,0,0,0,0,5,0,0,,sebbdk,Action,,,0,0,0,0,0,0
100695,track-trek,Track Trek,,3/18/2018,FALSE,8/28/2019 23:25,,0,0,0,0,0,80,0,0,PC,Skatanic Studios,Action||Puzzle,,,0,0,0,0,0,0
100696,shroom-hunter,Shroom Hunter,,12/4/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,109,0,0,PC,drnoir,Action||Puzzle,,,0,0,0,0,0,0
100697,drunk-wizards-itch,Drunk Wizards (itch),,5/11/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,252,0,0,PC,mformid,Action||Shooter,,,0,0,0,0,0,0
100698,reform-ciderwrath,Reform (ciderwrath),,4/19/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,169,0,0,Web,ciderwrath,Platformer,,,0,0,0,0,0,0
100699,sea-plane-3d-flight-sim,Sea Plane 3D Flight Sim,,10/26/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,112,0,0,Android,DMT Source,Simulation,,,0,0,0,0,0,0
1007,slender-rising,Slender Rising,,11/16/2012,FALSE,10/22/2019 14:27,https://twitter.com/HegiDev,0,0,0,0,0,144,0,0,iOS,Michael Hegemann,Action||Adventure,Michael Hegemann,,0,0,0,0,0,0
10070,the-charming-empire,The Charming Empire,,4/18/2017,FALSE,8/28/2019 22:14,http://teikale.operahouse.co.jp/,0,0,0,0,0,414,0,0,PC||Nintendo Switch,OperaHouse,Adventure,D3Publisher||Dogenzaka Lab,,1,2,0,1,0,0
100700,quickquest,QuickQuest,,4/1/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,146,0,0,PC||Web,NamelessPC,Platformer,,,0,0,0,0,0,0
100701,weapon-case-opening-for-csgo,Weapon Case Opening for CS:GO,,2/12/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,187,0,0,Android,SigmarEST,Simulation,,,0,0,0,0,0,0
100702,ludum-dei,Ludum Dei,,4/25/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,48,0,0,PC||macOS,Zachary Danz,Simulation,,,0,0,0,0,0,0
100703,power-rescue,Power Rescue,,12/17/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,74,0,0,Web,Wellzitu||SeanGaravan,Shooter||Platformer,,,0,0,0,0,0,0
100704,feast,Feast,,6/11/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,342,0,0,PC,JackPercivalCGD,Platformer,,,0,0,0,0,0,0
100705,hector-the-spectre,Hector the Spectre,,10/27/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,92,0,0,PC,Jakob,Puzzle,,,0,0,0,0,0,0
100707,bonkey-kong,Bonkey Kong,,8/2/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,185,0,0,PC,Graham Axten,Action,,,0,0,0,0,0,0
100709,beats-fever-itch,Beats Fever (itch),,4/20/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,322,0,0,PC,Arrowiz,Sports,,,0,0,0,0,0,0
10071,trickster-vr-procedural-dungeon-crawler,Trickster VR - Procedural Dungeon Crawler,,8/12/2016,FALSE,8/28/2019 22:14,,0,0,1,13,2,440,0,2,PC,Trickster Games,Action||Adventure||Indie,Trickster Games,,3,20,0,0,0,0
100710,cubeman-alpha,Cubeman Alpha,,9/2/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,184,0,0,PC,miniature,Platformer,,,0,0,0,0,0,0
100711,landgrab-the-musical-in-vr,Landgrab the Musical in VR,,5/12/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,206,0,0,PC,FilipKostic,RPG,,,0,0,0,0,0,0
100712,untethered-itch,Untethered (itch),,8/13/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,56,0,0,PC,exelotl||Amos,Action,,,0,0,0,0,0,0
100713,magic-blender,Magic Blender,,10/24/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,92,0,0,Android,IndieMouse,Puzzle,,,0,0,0,0,0,0
100714,project-odyssey-web-edition,PROJECT O.D.Y.S.S.E.Y. [WEB EDITION],,3/19/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,71,0,0,Web,dicey,,,,0,0,0,0,0,0
100715,snong,Snong,,9/4/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,64,0,0,Web,Kottis,,,,0,0,0,0,0,0
100716,jareds-things,Jared's things,,5/24/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,66,0,0,PC||Android,jaimuepe,Platformer,,,0,0,0,0,0,0
100717,deadpool-dating-simulator,Deadpool Dating Simulator,,4/26/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,99,0,0,PC||Web,SimSoftGames,,,,0,0,0,0,0,0
100718,katabasis-ooglykraken,Katabasis (ooglykraken),,1/16/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,92,0,0,PC,ooglykraken,Adventure,,,0,0,0,0,0,0
100719,rodix-prototype,rödix (prototype),,8/19/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,19,0,0,PC,flat button,Platformer,,,0,0,0,0,0,0
10072,operation-babel-new-tokyo-legacy,Operation Babel: New Tokyo Legacy,,4/30/2015,FALSE,8/28/2019 22:14,http://www.nisamerica.com/games/operation-babel,0,0,1,33,3,448,0,3,PC||PS Vita,NIS America||5pb.||Experience||MAGES,RPG,NIS America,Mature,1,17,0,1,0,0
100720,castle-void,Castle Void,,10/30/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,37,0,0,PC,Pepijn Willekens,Strategy,,,0,0,0,0,0,0
100721,t-temple,T-Temple,,10/9/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,10,0,0,Web,Eduardo,Platformer,,,0,0,0,0,0,0
100722,cherry-creek-game-jam-build,Cherry Creek (Game Jam Build),,12/9/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,59,0,0,Web,Second Dimension Games,Puzzle,,,0,0,0,0,0,0
100723,quantic-pinball-itch,Quantic Pinball (itch),,3/27/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,131,0,0,PC,Plug In Digital,,,,0,0,0,0,0,0
100725,shootmephrenia,Shootmephrenia,,11/15/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,258,0,0,PC,Toco Games,Shooter,,,0,0,0,0,0,0
100726,the-right-side-of-town,The Right Side of Town,,1/31/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,78,0,0,PC||macOS||Linux,Javy Gwaltney,Adventure,,,0,0,0,0,0,0
100728,mandy-crush,Mandy Crush,,3/18/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,20,0,0,PC||macOS||Linux||Web,st33d,Puzzle,,,0,0,0,0,0,0
100729,watch-your-step,Watch Your Step,,1/5/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,6,0,0,Web,st33d,Puzzle,,,0,0,0,0,0,0
10073,divinity-original-sin-2,Divinity: Original Sin 2,95,9/14/2017,FALSE,9/17/2019 3:20,http://divinity.game,4.39,5,22,97,923,307,1,938,PlayStation 4||Xbox One||PC,Larian Studios,RPG||Strategy,Larian Studios,,232,2310,342,308,221,171
100730,lowrez-defense-gamejam-version,LowRez Defense (GameJam Version),,8/16/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,17,0,0,Web,Wombart,Strategy,,,0,0,0,0,0,0
100731,back-light,Back Light,,4/1/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,15,0,0,Web,supajackle,Action,,,0,0,0,0,0,0
100732,chameleon-care,Chameleon Care,,8/16/2018,FALSE,8/28/2019 23:25,,0,0,0,0,0,85,0,0,Web,Webow,Simulation,,,0,0,0,0,0,0
100733,lovesick,LoveSick,,4/5/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,79,0,0,PC||macOS||Linux,Krispy Cat,,,,0,0,0,0,0,0
100734,not-so-frosty-the-snowman,Not-so Frosty The Snowman,,3/10/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,72,0,0,PC,dimosTsakis,Platformer,,,0,0,0,0,0,0
100735,ninja-raiden,Ninja Raiden,,2/14/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,98,0,0,PC||macOS||Linux,Kencho,Action,,,0,0,0,0,0,0
100736,the-decorcist,The Decorcist.,,6/2/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,123,0,0,PC,J-Soft,Platformer,,,0,0,0,0,0,0
100737,rise-of-the-pirates,Rise of the Pirates,,5/1/2018,FALSE,8/28/2019 23:25,http://riseofthepirates.com/,0,0,0,0,0,209,0,0,PC,Ravanok,Action||Adventure||RPG||Massively Multiplayer||Indie,Ravanok,,0,2,0,0,0,0
100738,ludum-rest,Ludum Rest,,12/4/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,23,0,0,PC||Web,LoneWolfDev,Strategy,,,0,0,0,0,0,0
100739,robo-tomb-ludum-dare-40-edition,"Robo Tomb, Ludum Dare 40 Edition",,12/4/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,57,0,0,Web,NinjasDEV Games,Adventure,,,0,0,0,0,0,0
10074,seeking-evil-the-wendigo,Seeking Evil: The Wendigo,,4/26/2017,FALSE,8/28/2019 22:14,,0,0,4,0,2,305,0,2,PC,Copybugpaste,Action||Adventure||Indie,Copybugpaste,,0,28,1,0,0,1
100740,wizardwizard,WizardWizard,,11/11/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,163,0,0,PC||macOS,Crateboy,Platformer,,,1,1,0,0,0,0
100741,mighty-mole,MIGHTY MOLE,,4/27/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,113,0,0,Web,Tom Solacroup,Platformer,,,0,0,0,0,0,0
100742,dungeonfall,Dungeonfall,,1/6/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,60,0,0,Web,duolon,Shooter,,,0,0,0,0,0,0
100743,executable,Executable,,12/15/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,26,0,0,PC,DukeMoxi,Platformer,,,0,0,0,0,0,0
100744,game-419,⏰,,4/23/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,4,0,0,Web,Stralor,Adventure,,,0,0,0,0,0,0
100745,guncharger,Guncharger,,8/1/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,25,0,0,PC,Lunate,Platformer,,,0,0,0,0,0,0
100746,my-demon-date,My Demon Date,,1/20/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,124,0,0,PC||macOS,lysander||dotoriii||Arachnibot,,,,0,0,0,0,0,0
100747,you-are-not-a-banana-better-edition,You Are Not A Banana: Better Edition,,8/1/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,165,0,0,PC||macOS||Linux,fluxscopic,Adventure||Puzzle,,,0,0,0,0,0,0
100748,the-coffee-quest,The Coffee Quest,,12/5/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,15,0,0,Linux||Web||PC||macOS,tkindanight,Simulation,,,0,0,0,0,0,0
100749,dwarflings-itch,Dwarflings (itch),,9/4/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,277,0,0,PC,starwindgames,Puzzle,,,0,0,0,0,0,0
10075,train-simulator,Train Simulator,,7/12/2009,FALSE,2/5/2020 9:49,http://www.train-simulator.com,3.23,4,5,1200,52,329,0,52,PC,Dovetail Games,Simulation,Dovetail Games||Dovetail Games - Trains,,35,772,5,4,25,3
100750,survive-the-mafia,Survive the Mafia,,2/11/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,118,0,0,PC||macOS||Linux,ETechStudios||Lelouch,Shooter,,,0,0,0,0,0,0
100751,depths-of-limbo-itch,Depths of Limbo (itch),,2/12/2017,FALSE,8/28/2019 23:28,,0,0,0,0,0,152,0,0,PC,Evgiz,Action||Shooter,,,0,0,0,0,0,0
100752,pockette-rox,Pockette Rox,,1/6/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,50,0,0,PC||macOS||Linux,SolarLune,Action||Shooter,,,0,0,0,0,0,0
100753,world-of-povalkus-chosen-one,World of Povalkus: Chosen One,,11/13/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,76,0,0,PC,Harx001,RPG,,,0,0,0,0,0,0
100754,save-wolfy,Save Wolfy,,8/4/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,90,0,0,PC||Android,Norwhel,Action,,,0,0,0,0,0,0
100755,mausoleum-quest,Mausoleum Quest,,7/9/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,37,0,0,Web,sprvrn,Adventure,,,0,0,0,0,0,0
100756,wasteland-angel-itch,Wasteland Angel (itch),,8/19/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,238,0,0,PC,Meridian4,Action,,,0,0,0,0,0,0
100757,playing-god,Playing God (itch),,5/11/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,20,0,0,PC||Android,SAE Brisbane Games,Strategy,,,0,0,0,0,0,0
100758,the-resilient-2017,The resilient 2017,,8/1/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,39,0,0,PC,ISART DIGITAL,,,,0,0,0,0,0,0
100759,circumago,Circumago!,,7/14/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,136,0,0,Web,CCatGames,Puzzle,,,0,0,0,0,0,0
10076,vegas-pro-14-edit,VEGAS Pro 14 Edit,,9/30/2016,FALSE,4/22/2019 11:06,http://www.vegascreativesoftware.com,0,0,12,0,0,139,0,0,PC,MAGIX Software,,MAGIX Software,,0,16,0,0,0,0
100760,demented-dreams-part-1,Demented Dreams [Part 1],,4/17/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,101,0,0,PC,Odd Viking Studios,RPG,,,0,0,0,0,0,0
100761,noire,Noire,,7/13/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,56,0,0,PC||macOS||Linux,LazyGuysStudio,Platformer,,,0,0,0,0,0,0
100762,valley-of-death,Valley of Death,,1/30/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,262,0,0,PC,armadyne,Action,,,0,0,0,0,0,0
100763,crystalnet,CrystalNET,,12/19/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,157,0,0,PC,Liquid Cube Games,Shooter,,,0,0,0,0,0,0
100764,ninja-ranmaru,Ninja Ranmaru,,10/10/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,142,0,0,Web,Funnygames,Action,,,0,0,0,0,0,0
100765,neon-proxima,Neon Proxima,,4/7/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,88,0,0,PC,Tuwi Mich Nannings,Shooter,,,0,0,0,0,0,0
100766,neo-impossible-bosses-itch,NEO Impossible Bosses (itch),,2/16/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,256,0,0,PC,ddengster,Strategy,,,0,0,0,0,0,0
100767,frenzy-ball-friendz,Frenzy Ball Friendz,,1/10/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,21,0,0,macOS,Octo Studio,Action,,,0,0,0,0,0,0
100768,burgerboss,Burgerboss,,5/4/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,8,0,0,Web,Design By Cloud,Platformer,,,0,0,0,0,0,0
100769,cluster,Cluster,,2/25/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,25,0,0,PC||macOS||Linux,Kobus vd walt,Action,,,0,0,0,0,0,0
10077,overkill-vr-action-shooter-fps,Overkill VR: Action Shooter FPS,,3/10/2017,FALSE,8/28/2019 22:14,http://www.overkillvr.com/,0,0,6,28,2,579,0,2,PC,Starloop Studios,Action||Simulation,Game Troopers,,0,5,0,0,0,0
100770,shotgun-raiders-itch,Shotgun Raiders (itch),,10/19/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,161,0,0,PC,PileOfCrab Devloper,Shooter||Platformer,,,0,0,0,0,0,0
100771,antadin,Antadin,,3/12/2018,FALSE,8/28/2019 23:25,,0,0,0,0,0,183,0,0,PC,Red Skald,RPG,,,0,0,0,0,0,0
100772,tofu-tower,Tofu Tower,,2/11/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,112,0,0,PC||macOS||Linux||Web,Naka,RPG,,,0,0,0,0,0,0
100773,harvest-royale,Harvest Royale,,4/23/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,13,0,0,Web,Christopher Garon,,,,0,0,0,0,0,0
100774,metal-raiders,Metal Raiders,,10/5/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,229,0,0,PC,Red Zodiac,Shooter,,,0,0,0,0,0,0
100775,mobius-dungeon,Mobius Dungeon,,12/6/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,10,0,0,PC||macOS||Web,nesis,Adventure,,,0,0,0,0,0,0
100776,ahi-kino-naughty-flame,Ahi Kino / Naughty flame,,6/21/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,178,0,0,PC,Ann Helen,Adventure,,,0,0,0,0,0,0
100777,cake-push,Cake Push,,2/11/2018,FALSE,8/28/2019 23:25,,0,0,0,0,0,88,0,0,Web,anarbitrarymustache,Puzzle,,,0,0,0,0,0,0
100778,mind-the-spikes,Mind the spikes,,7/2/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,16,0,0,Web,Poor Richard,Puzzle,,,0,0,0,0,0,0
100779,apples-and-portals,Apples and Portals,,4/14/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,74,0,0,Web,v1a1l1e1,Puzzle,,,0,0,0,0,0,0
10078,gold-rush-2,Gold Rush! 2,,4/28/2017,FALSE,8/28/2019 22:14,http://www.goldrush-game.com,0,0,6,0,0,453,0,0,iOS||Android||macOS||Linux||PC,Sunlight Games,Adventure||Strategy||Indie,Kiss||Sunlight Games,Everyone 10+,0,26,0,0,0,0
100780,monster-puzzle-itch,Monster Puzzle (itch),,3/25/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,81,0,0,Android,p92363,Puzzle,,,0,0,0,0,0,0
100781,genesis-planet-kit,Genesis Planet Kit,,4/24/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,137,0,0,PC,xopsx,Puzzle,,,0,0,0,0,0,0
